,_id,time,district,wards,price,square
2178,60955f8b80686f1c9e310873,2021-03-30,Cầu Giấy,Dịch Vọng Hậu,5600.0,40.0
2179,60955f8b80686f1c9e310874,2021-03-30,Tây Hồ,Xuân La,12000.0,68.0
2180,60955f8c80686f1c9e310875,2021-03-30,Thanh Xuân,Nhân Chính,11700.0,70.0
2181,60955f8c80686f1c9e310876,2021-03-30,Thanh Xuân,Khương Trung,7300.0,62.0
2182,60955f8d80686f1c9e310877,2021-03-30,Nam Từ Liêm,Mỹ Đình,5100.0,82.0
2183,60955f8d80686f1c9e310878,2021-03-30,Cầu Giấy,Quan Hoa,850.0,60.0
2184,60955f8e80686f1c9e310879,2021-03-30,Hoàng Mai,Giáp Bát,24000.0,124.0
2185,60955f8f80686f1c9e31087a,2021-03-30,Đống Đa,Hàng Bột,6000.0,42.0
2186,60955f8f80686f1c9e31087b,2021-03-30,Long Biên,Bồ Đề,2750.0,32.0
2187,60955f9080686f1c9e31087c,2021-03-30,Đống Đa,Láng Hạ,7200.0,36.0
2188,60955f9080686f1c9e31087d,2021-03-30,Cầu Giấy,Trung Hòa,36000.0,160.0
2189,60955f9180686f1c9e31087e,2021-03-30,Đống Đa,Ô Chợ Dừa,3200.0,28.0
2190,60955f9180686f1c9e31087f,2021-03-30,Hoàng Mai,Mai Động,4600.0,54.0
2191,60955f9280686f1c9e310880,2021-03-30,Tây Hồ,Bưởi,4500.0,43.0
2192,60955f9380686f1c9e310881,2021-03-30,Cầu Giấy,Quan Hoa,8090.0,62.0
2193,60955f9380686f1c9e310882,2021-03-30,Bắc Từ Liêm,Xuân Đỉnh,3790.0,30.0
2194,60955f9480686f1c9e310883,2021-03-30,Bắc Từ Liêm,Xuân Đỉnh,3790.0,33.0
2195,60955f9480686f1c9e310884,2021-03-30,Cầu Giấy,Mai Dịch,5800.0,57.0
2196,60955f9580686f1c9e310885,2021-03-30,Đống Đa,Phương Liên,3200.0,42.0
2197,60955f9580686f1c9e310886,2021-03-30,Cầu Giấy,Dịch Vọng,40000.0,151.0
2198,60955f9680686f1c9e310887,2021-03-30,Tây Hồ,Xuân La,6340.0,46.0
2199,60955f9780686f1c9e310888,2021-03-30,Bắc Từ Liêm,Cổ Nhuế,7990.0,45.0
2200,60955f9780686f1c9e310889,2021-03-30,Thanh Xuân,Hạ Đình,3500.0,38.0
2201,60955f9880686f1c9e31088a,2021-03-30,Cầu Giấy,Nghĩa Tân,4300.0,36.0
2202,60955f9880686f1c9e31088b,2021-03-30,Bắc Từ Liêm,Cổ Nhuế,5250.0,45.0
2203,60955f9980686f1c9e31088c,2021-03-30,Bắc Từ Liêm,Xuân Đỉnh,3350.0,33.0
2204,60955f9980686f1c9e31088d,2021-03-30,Bắc Từ Liêm,Xuân Đỉnh,3400.0,32.0
2205,60955f9a80686f1c9e31088e,2021-03-30,Bắc Từ Liêm,Cổ Nhuế,3580.0,42.0
2206,60955f9b80686f1c9e31088f,2021-03-30,Bắc Từ Liêm,Cổ Nhuế,3600.0,44.0
2207,60955f9b80686f1c9e310890,2021-03-30,Bắc Từ Liêm,Cổ Nhuế,3790.0,35.0
2208,60955f9c80686f1c9e310891,2021-03-30,Long Biên,Bồ Đề,4500.0,92.0
2209,60955f9c80686f1c9e310892,2021-03-30,Hoài Đức,Di Trạch,2800.0,40.0
2210,60955f9d80686f1c9e310893,2021-03-30,Đống Đa,Trung Tự,7000.0,80.0
2211,60955f9d80686f1c9e310894,2021-03-30,Hoàng Mai,Hoàng Văn Thụ,8100.0,50.0
2212,60955f9e80686f1c9e310895,2021-03-30,Hoàng Mai,Định Công,5600.0,60.0
2213,60955f9f80686f1c9e310896,2021-03-30,Tây Hồ,Thụy Khuê,2700.0,32.0
2214,60955f9f80686f1c9e310897,2021-03-30,Hoàng Mai,Yên Sở,3600.0,59.0
2215,60955fa080686f1c9e310898,2021-03-30,Hoàng Mai,Lĩnh Nam,3500.0,60.0
2216,60955fa080686f1c9e310899,2021-03-30,Hoàng Mai,Tương Mai,6200.0,45.0
2217,60955fa180686f1c9e31089a,2021-03-30,Tây Hồ,Thụy Khuê,7500.0,58.0
2218,60955fa180686f1c9e31089b,2021-03-30,Thanh Xuân,Thanh Xuân Bắc,5500.0,41.0
2219,60955fa280686f1c9e31089c,2021-03-30,Hoàng Mai,Thịnh Liệt,3000.0,37.0
2220,60955fa380686f1c9e31089d,2021-03-30,Tây Hồ,Thụy Khuê,4500.0,45.0
2221,60955fa380686f1c9e31089e,2021-03-30,Cầu Giấy,Dịch Vọng,5100.0,36.0
2222,60955fa480686f1c9e31089f,2021-03-30,Hà Đông,Vạn Phúc,2850.0,32.0
2223,60955fa480686f1c9e3108a0,2021-03-30,Cầu Giấy,Mai Dịch,4600.0,50.0
2224,60955fa580686f1c9e3108a1,2021-03-30,Hai Bà Trưng,Vĩnh Tuy,1300.0,56.0
2225,60955fa580686f1c9e3108a2,2021-03-30,Hoàng Mai,Thịnh Liệt,2000.0,37.0
2226,60955fa680686f1c9e3108a3,2021-03-30,Nam Từ Liêm,Xuân Phương,1950.0,32.0
2227,60955fa680686f1c9e3108a4,2021-03-30,Bắc Từ Liêm,Minh Khai,2650.0,38.0
2228,60955fa780686f1c9e3108a5,2021-03-30,Nam Từ Liêm,Xuân Phương,1950.0,33.0
2229,60955fa880686f1c9e3108a6,2021-03-30,Nam Từ Liêm,Xuân Phương,1800.0,32.0
2230,60955fa880686f1c9e3108a7,2021-03-30,Hà Đông,Vạn Phúc,5300.0,50.0
2231,60955fa980686f1c9e3108a8,2021-03-30,Nam Từ Liêm,Xuân Phương,1600.0,33.0
2232,60955fa980686f1c9e3108a9,2021-03-30,Nam Từ Liêm,Mễ Trì,3800.0,40.0
2233,60955faa80686f1c9e3108aa,2021-03-30,Nam Từ Liêm,Xuân Phương,1950.0,33.0
2234,60955faa80686f1c9e3108ab,2021-03-30,Nam Từ Liêm,Xuân Phương,2650.0,33.0
2235,60955fab80686f1c9e3108ac,2021-03-30,Nam Từ Liêm,Xuân Phương,1960.0,30.0
2236,60955fac80686f1c9e3108ad,2021-03-30,Hà Đông,La Khê,3300.0,48.0
2237,60955fac80686f1c9e3108ae,2021-03-30,Hà Đông,La Khê,2850.0,35.0
2238,60955fad80686f1c9e3108af,2021-03-30,Ba Đình,Liễu Giai,4500.0,33.0
2239,60955fad80686f1c9e3108b0,2021-03-30,Hai Bà Trưng,Thanh Nhàn,26800.0,96.0
2240,60955fae80686f1c9e3108b1,2021-03-30,Hoàng Mai,Hoàng Văn Thụ,9100.0,77.0
2241,60955fae80686f1c9e3108b2,2021-03-30,Long Biên,Thạch Bàn,3900.0,83.0
2242,60955faf80686f1c9e3108b3,2021-03-30,Hà Đông,Phú La,6500.0,250.0
2243,60955fb080686f1c9e3108b4,2021-03-30,Cầu Giấy,Yên Hòa,6900.0,56.0
2244,60955fb080686f1c9e3108b5,2021-03-30,Đống Đa,Phương Liên,3200.0,44.0
2245,60955fb180686f1c9e3108b6,2021-03-30,Đống Đa,Trung Liệt,6199.0,51.0
2246,60955fb180686f1c9e3108b7,2021-03-30,Hoàng Mai,Lĩnh Nam,2250.0,40.0
2247,60955fb280686f1c9e3108b8,2021-03-30,Hoàng Mai,Hoàng Văn Thụ,24000.0,99.0
2248,60955fb280686f1c9e3108b9,2021-03-30,Nam Từ Liêm,Mỹ Đình,3350.0,34.0
2249,60955fb380686f1c9e3108ba,2021-03-30,Đống Đa,Thịnh Quang,8100.0,61.0
2250,60955fb480686f1c9e3108bb,2021-03-30,Thanh Trì,Tả Thanh Oai,2300.0,31.0
2251,60955fb480686f1c9e3108bc,2021-03-30,Hoàng Mai,Hoàng Văn Thụ,3300.0,37.0
2252,60955fb580686f1c9e3108bd,2021-03-30,Cầu Giấy,Quan Hoa,10300.0,60.0
2253,60955fb580686f1c9e3108be,2021-03-30,Long Biên,Phúc Đồng,1400.0,32.0
2254,60955fb680686f1c9e3108bf,2021-03-30,Hai Bà Trưng,Quỳnh Mai,3500.0,36.0
2255,60955fb680686f1c9e3108c0,2021-03-30,Hai Bà Trưng,Minh Khai,3500.0,40.0
2256,60955fb780686f1c9e3108c1,2021-03-30,Hoàng Mai,Yên Sở,2950.0,39.0
2257,60955fb880686f1c9e3108c2,2021-03-30,Tây Hồ,Xuân La,50000.0,408.0
2258,60955fb880686f1c9e3108c3,2021-03-30,Hai Bà Trưng,Vĩnh Tuy,4400.0,47.0
2259,60955fb980686f1c9e3108c4,2021-03-30,Hai Bà Trưng,Phố Huế,13900.0,50.0
2260,60955fb980686f1c9e3108c5,2021-03-30,Hai Bà Trưng,Vĩnh Tuy,10500.0,160.0
2261,60955fba80686f1c9e3108c6,2021-03-30,Tây Hồ,Bưởi,4500.0,45.0
2262,60955fba80686f1c9e3108c7,2021-03-30,Thanh Xuân,Phương Liệt,6600.0,65.0
2263,60955fbb80686f1c9e3108c8,2021-03-30,Thanh Xuân,Khương Mai,6500.0,60.0
2264,60955fbc80686f1c9e3108c9,2021-03-30,Hà Đông,La Khê,4400.0,38.0
2265,60955fbc80686f1c9e3108ca,2021-03-30,Cầu Giấy,Trung Hòa,13500.0,70.0
2266,60955fbd80686f1c9e3108cb,2021-03-30,Tây Hồ,Thụy Khuê,6900.0,48.0
2267,60955fbd80686f1c9e3108cc,2021-03-30,Hà Đông,La Khê,4400.0,63.0
2268,60955fbe80686f1c9e3108cd,2021-03-30,Hai Bà Trưng,Thanh Nhàn,11200.0,50.0
2269,60955fbe80686f1c9e3108ce,2021-03-30,Hoàng Mai,Đại Kim,4600.0,45.0
2270,60955fbf80686f1c9e3108cf,2021-03-30,Hoàng Mai,Tân Mai,16100.0,70.0
2271,60955fc080686f1c9e3108d0,2021-03-30,Cầu Giấy,Quan Hoa,12500.0,80.0
2272,60955fc080686f1c9e3108d1,2021-03-30,Hà Đông,La Khê,3150.0,40.0
2273,60955fc180686f1c9e3108d2,2021-03-30,Long Biên,Ngọc Thụy,6750.0,75.0
2274,60955fc180686f1c9e3108d3,2021-03-30,Hà Đông,La Khê,4000.0,38.0
2275,60955fc280686f1c9e3108d4,2021-03-30,Đống Đa,Nam Đồng,7900.0,80.0
2276,60955fc280686f1c9e3108d5,2021-03-30,Hoàng Mai,Vĩnh Hưng,2790.0,30.0
2277,60955fc380686f1c9e3108d6,2021-03-30,Hà Đông,La Khê,2000.0,35.0
2278,60955fc380686f1c9e3108d7,2021-03-30,Thanh Xuân,Khương Mai,10000.0,48.0
2279,60955fc480686f1c9e3108d8,2021-03-30,Đống Đa,Trung Liệt,9000.0,76.0
2280,60955fc580686f1c9e3108d9,2021-03-30,Tây Hồ,Nhật Tân,37000.0,274.0
2281,60955fc580686f1c9e3108da,2021-03-30,Hoàng Mai,Hoàng Văn Thụ,6800.0,45.0
2282,60955fc680686f1c9e3108db,2021-03-30,Đống Đa,Quốc Tử Giám,9000.0,67.0
2283,60955fc680686f1c9e3108dc,2021-03-30,Cầu Giấy,Quan Hoa,28000.0,120.0
2284,60955fc780686f1c9e3108dd,2021-03-30,Hà Đông,Phú Lương,1000.0,30.0
2285,60955fc780686f1c9e3108de,2021-03-30,Thanh Xuân,Khương Trung,6800.0,60.0
2286,60955fc880686f1c9e3108df,2021-03-30,Cầu Giấy,Quan Hoa,12700.0,90.0
2287,60955fc980686f1c9e3108e0,2021-03-30,Đống Đa,Phương Liên,6500.0,50.0
2288,60955fc980686f1c9e3108e1,2021-03-30,Hai Bà Trưng,Cầu Dền,2250.0,25.0
2289,60955fca80686f1c9e3108e2,2021-03-30,Hà Đông,Yết Kiêu,380.0,42.0
2290,60955fca80686f1c9e3108e3,2021-03-30,Bắc Từ Liêm,Cổ Nhuế,2850.0,30.0
2291,60955fcb80686f1c9e3108e4,2021-03-30,Long Biên,Thạch Bàn,12500.0,85.0
2292,60955fcb80686f1c9e3108e5,2021-03-30,Đống Đa,Phương Liên,6350.0,50.0
2293,60955fcc80686f1c9e3108e6,2021-03-30,Tây Hồ,Thụy Khuê,2850.0,29.0
2294,60955fcd80686f1c9e3108e7,2021-03-30,Cầu Giấy,Mai Dịch,16000.0,69.0
2295,60955fcd80686f1c9e3108e8,2021-03-30,Đống Đa,Văn Chương,7500.0,55.0
2296,60955fce80686f1c9e3108e9,2021-03-30,Hai Bà Trưng,Bách Khoa,8800.0,68.0
2297,60955fce80686f1c9e3108ea,2021-03-30,Tây Hồ,Thụy Khuê,3750.0,30.0
2298,60955fcf80686f1c9e3108eb,2021-03-30,Tây Hồ,Thụy Khuê,2850.0,31.0
2299,60955fcf80686f1c9e3108ec,2021-03-30,Hai Bà Trưng,Bách Khoa,7800.0,52.0
2300,60955fd080686f1c9e3108ed,2021-03-30,Hai Bà Trưng,Bạch Mai,8200.0,64.0
2301,60955fd180686f1c9e3108ee,2021-03-30,Hoàng Mai,Định Công,3700.0,45.0
2302,60955fd180686f1c9e3108ef,2021-03-30,Cầu Giấy,Nghĩa Đô,14800.0,78.0
2303,60955fd280686f1c9e3108f0,2021-03-30,Bắc Từ Liêm,Xuân Đỉnh,5500.0,67.0
2304,60955fd280686f1c9e3108f1,2021-03-30,Thanh Xuân,Khương Đình,4850.0,60.0
2305,60955fd380686f1c9e3108f2,2021-03-30,Nam Từ Liêm,Trung Văn,3000.0,50.0
2306,60955fd380686f1c9e3108f3,2021-03-30,Đống Đa,Thổ Quan,3900.0,45.0
2307,60955fd480686f1c9e3108f4,2021-03-30,Hà Đông,Mỗ Lao,3850.0,41.0
2308,60955fd580686f1c9e3108f5,2021-03-30,Đống Đa,Láng Hạ,3650.0,47.0
2309,60955fd580686f1c9e3108f6,2021-03-30,Đống Đa,Hàng Bột,27000.0,100.0
2310,60955fd680686f1c9e3108f7,2021-03-30,Hà Đông,La Khê,2700.0,35.0
2311,60955fd680686f1c9e3108f8,2021-03-30,Long Biên,Bồ Đề,4600.0,64.0
2312,60955fd780686f1c9e3108f9,2021-03-30,Bắc Từ Liêm,Phú Diễn,3600.0,32.0
2313,60955fd780686f1c9e3108fa,2021-03-30,Bắc Từ Liêm,Cổ Nhuế,4200.0,40.0
2314,60955fd880686f1c9e3108fb,2021-03-30,Đống Đa,Ô Chợ Dừa,11500.0,60.0
2315,60955fd980686f1c9e3108fc,2021-03-30,Thanh Xuân,Khương Mai,7500.0,58.0
2316,60955fd980686f1c9e3108fd,2021-03-30,Tây Hồ,Thụy Khuê,2850.0,30.0
2317,60955fda80686f1c9e3108fe,2021-03-30,Thanh Xuân,Khương Trung,7500.0,42.0
2318,60955fda80686f1c9e3108ff,2021-03-30,Thanh Xuân,Khương Mai,6200.0,45.0
2319,60955fdb80686f1c9e310900,2021-03-30,Long Biên,Ngọc Lâm,3200.0,35.0
2320,60955fdb80686f1c9e310901,2021-03-30,Đống Đa,Quang Trung,46000.0,235.0
2321,60955fdc80686f1c9e310902,2021-03-30,Bắc Từ Liêm,Phú Diễn,6600.0,52.0
2322,60955fdd80686f1c9e310903,2021-03-30,Hoàng Mai,Tương Mai,4250.0,40.0
2323,60955fdd80686f1c9e310904,2021-03-30,Hai Bà Trưng,Thanh Nhàn,7100.0,51.0
2324,60955fde80686f1c9e310905,2021-03-30,Cầu Giấy,Nghĩa Tân,5800.0,35.0
2325,60955fde80686f1c9e310906,2021-03-30,Cầu Giấy,Dịch Vọng Hậu,4400.0,50.0
2326,60955fdf80686f1c9e310907,2021-03-30,Đống Đa,Trung Liệt,6200.0,53.0
2327,60955fdf80686f1c9e310908,2021-03-30,Hoàng Mai,Hoàng Văn Thụ,4400.0,42.0
2328,60955fe080686f1c9e310909,2021-03-30,Hoàng Mai,Hoàng Văn Thụ,15800.0,127.0
2329,60955fe080686f1c9e31090a,2021-03-30,Hoàng Mai,Tương Mai,600.0,50.0
2330,60955fe180686f1c9e31090b,2021-03-30,Hai Bà Trưng,Vĩnh Tuy,3000.0,39.0
2331,60955fe280686f1c9e31090c,2021-03-30,Tây Hồ,Xuân La,50000.0,205.0
2332,60955fe280686f1c9e31090d,2021-03-30,Cầu Giấy,Yên Hòa,6800.0,60.0
2333,60955fe380686f1c9e31090e,2021-03-30,Thanh Xuân,Khương Trung,8400.0,100.0
2334,60955fe380686f1c9e31090f,2021-03-30,Thanh Xuân,Khương Trung,7500.0,58.0
2335,60955fe480686f1c9e310910,2021-03-30,Cầu Giấy,Nghĩa Đô,6350.0,50.0
2336,60955fe480686f1c9e310911,2021-03-30,Thanh Xuân,Khương Trung,4250.0,60.0
2337,60955fe580686f1c9e310912,2021-03-30,Bắc Từ Liêm,Xuân Đỉnh,15200.0,123.0
2338,60955fe680686f1c9e310913,2021-03-30,Đống Đa,Khương Thượng,4000.0,43.0
2339,60955fe680686f1c9e310914,2021-03-30,Cầu Giấy,Quan Hoa,6100.0,50.0
2340,60955fe780686f1c9e310915,2021-03-30,Hà Đông,La Khê,3700.0,37.0
2341,60955fe780686f1c9e310916,2021-03-30,Thanh Xuân,Khương Trung,4700.0,50.0
2342,60955fe880686f1c9e310917,2021-03-30,Đống Đa,Trung Liệt,11000.0,48.0
2343,60955fe880686f1c9e310918,2021-03-30,Hoàng Mai,Định Công,4400.0,45.0
2344,60955fe980686f1c9e310919,2021-03-30,Nam Từ Liêm,Tây Mỗ,3850.0,45.0
2345,60955fea80686f1c9e31091a,2021-03-30,Tây Hồ,Quảng An,70000.0,283.0
2346,60955fea80686f1c9e31091b,2021-03-30,Hà Đông,La Khê,4050.0,42.0
2347,60955feb80686f1c9e31091c,2021-03-30,Hoàng Mai,Tương Mai,6300.0,60.0
2348,60955feb80686f1c9e31091d,2021-03-30,Hoàng Mai,Tương Mai,3950.0,40.0
2349,60955fec80686f1c9e31091e,2021-03-30,Thanh Xuân,Khương Trung,6650.0,40.0
2350,60955fed80686f1c9e31091f,2021-03-30,Hà Đông,Phú La,2400.0,42.0
2351,60955fed80686f1c9e310920,2021-03-30,Hoàng Mai,Hoàng Văn Thụ,4490.0,41.0
2352,60955fee80686f1c9e310921,2021-03-30,Hoàng Mai,Mai Động,4980.0,67.0
2353,60955fee80686f1c9e310922,2021-03-30,Thanh Xuân,Khương Trung,5400.0,45.0
2354,60955fef80686f1c9e310923,2021-03-30,Thanh Xuân,Hạ Đình,3200.0,46.0
2355,60955fef80686f1c9e310924,2021-03-30,Hoàng Mai,Vĩnh Hưng,3500.0,42.0
2356,60955ff080686f1c9e310925,2021-03-30,Thanh Trì,Thanh Liệt,4300.0,58.0
2357,60955ff080686f1c9e310926,2021-03-30,Đống Đa,Láng Hạ,4300.0,58.0
2358,60955ff180686f1c9e310927,2021-03-30,Hoàng Mai,Mai Động,5650.0,46.0
2359,60955ff280686f1c9e310928,2021-03-30,Hoàng Mai,Đại Kim,3900.0,38.0
2360,60955ff280686f1c9e310929,2021-03-30,Hà Đông,Yên Nghĩa,6200.0,51.0
2361,60955ff380686f1c9e31092a,2021-03-30,Thanh Xuân,Khương Trung,7800.0,70.0
2362,60955ff380686f1c9e31092b,2021-03-30,Đống Đa,Kim Liên,6700.0,56.0
2363,60955ff480686f1c9e31092c,2021-03-30,Hà Đông,Nguyễn Trãi,5100.0,91.0
2364,60955ff480686f1c9e31092d,2021-03-30,Tây Hồ,Xuân La,12500.0,69.0
2365,60955ff580686f1c9e31092e,2021-03-30,Thanh Xuân,Khương Đình,485.0,60.0
2366,60955ff680686f1c9e31092f,2021-03-30,Nam Từ Liêm,Cầu Diễn,15900.0,103.0
2367,60955ff680686f1c9e310930,2021-03-30,Hai Bà Trưng,Trương Định,2700.0,43.0
2368,60955ff780686f1c9e310931,2021-03-30,Thanh Xuân,Khương Trung,6000.0,68.0
2369,60955ff780686f1c9e310932,2021-03-30,Cầu Giấy,Trung Hòa,24000.0,87.0
2370,60955ff880686f1c9e310933,2021-03-30,Hoàng Mai,Thanh Trì,3450.0,40.0
2371,60955ff880686f1c9e310934,2021-03-30,Thanh Xuân,Khương Trung,7500.0,45.0
2372,60955ff980686f1c9e310935,2021-03-30,Đống Đa,Cát Linh,7950.0,60.0
2373,60955ffa80686f1c9e310936,2021-03-30,Thanh Xuân,Khương Đình,4250.0,34.0
2374,60955ffa80686f1c9e310937,2021-03-30,Hà Đông,Nguyễn Trãi,5900.0,63.0
2375,60955ffb80686f1c9e310938,2021-03-30,Thanh Xuân,Nhân Chính,10600.0,53.0
2376,60955ffb80686f1c9e310939,2021-03-30,Đống Đa,Phương Mai,4000.0,44.0
2377,60955ffc80686f1c9e31093a,2021-03-30,Cầu Giấy,Yên Hòa,6800.0,43.0
2378,60955ffc80686f1c9e31093b,2021-03-30,Thanh Trì,Văn Điển,3900.0,40.0
2379,60955ffd80686f1c9e31093c,2021-03-30,Thanh Xuân,Hạ Đình,5000.0,30.0
2380,60955ffe80686f1c9e31093d,2021-03-30,Tây Hồ,Yên Phụ,7500.0,100.0
2381,60955ffe80686f1c9e31093e,2021-03-30,Nam Từ Liêm,Cầu Diễn,2700.0,40.0
2382,60955fff80686f1c9e31093f,2021-03-30,Cầu Giấy,Quan Hoa,5500.0,190.0
2383,60955fff80686f1c9e310940,2021-03-30,Ba Đình,Liễu Giai,250.0,100.0
2384,6095600080686f1c9e310941,2021-03-30,Cầu Giấy,Quan Hoa,4950.0,165.0
2385,6095600080686f1c9e310942,2021-03-30,Hoàng Mai,Thịnh Liệt,3750.0,37.0
2386,6095600180686f1c9e310943,2021-03-30,Cầu Giấy,Quan Hoa,9050.0,52.0
2387,6095600280686f1c9e310944,2021-03-30,Hai Bà Trưng,Thanh Nhàn,3100.0,53.0
2388,6095600280686f1c9e310945,2021-03-30,Hai Bà Trưng,Vĩnh Tuy,7800.0,42.0
2389,6095600380686f1c9e310946,2021-03-30,Nam Từ Liêm,Mễ Trì,8000.0,68.0
2390,6095600380686f1c9e310947,2021-03-30,Thanh Xuân,Khương Mai,19900.0,80.0
2391,6095600480686f1c9e310948,2021-03-30,Hai Bà Trưng,Bạch Mai,2900.0,32.0
2392,6095600480686f1c9e310949,2021-03-30,Đống Đa,Cát Linh,7300.0,50.0
2393,6095600580686f1c9e31094a,2021-03-30,Nam Từ Liêm,Mỹ Đình,6450.0,50.0
2394,6095600680686f1c9e31094b,2021-03-30,Thanh Xuân,Khương Đình,3000.0,36.0
2395,6095600680686f1c9e31094c,2021-03-30,Thanh Xuân,Thanh Xuân Trung,9700.0,56.0
2396,6095600780686f1c9e31094d,2021-03-30,Hoàng Mai,Hoàng Văn Thụ,4500.0,40.0
2397,6095600780686f1c9e31094e,2021-03-30,Đống Đa,Thịnh Quang,5100.0,40.0
2398,6095600880686f1c9e31094f,2021-03-30,Nam Từ Liêm,Xuân Phương,3000.0,32.0
2399,6095600880686f1c9e310950,2021-03-30,Thanh Xuân,Khương Đình,3500.0,35.0
2400,6095600980686f1c9e310951,2021-03-30,Cầu Giấy,Dịch Vọng Hậu,4300.0,48.0
2401,6095600a80686f1c9e310952,2021-03-30,Cầu Giấy,Quan Hoa,3900.0,34.0
2402,6095600a80686f1c9e310953,2021-03-30,Thanh Xuân,Phương Liệt,5750.0,45.0
2403,6095600b80686f1c9e310954,2021-03-30,Thanh Xuân,Nhân Chính,4900.0,55.0
2404,6095600b80686f1c9e310955,2021-03-30,Nam Từ Liêm,Đại Mỗ,8900.0,90.0
2405,6095600c80686f1c9e310956,2021-03-30,Tây Hồ,Bưởi,12300.0,80.0
2406,6095600c80686f1c9e310957,2021-03-30,Thanh Xuân,Thanh Xuân Bắc,2500.0,40.0
2407,6095600d80686f1c9e310958,2021-03-30,Tây Hồ,Xuân La,16000.0,121.0
2408,6095600d80686f1c9e310959,2021-03-30,Đống Đa,Khương Thượng,4300.0,43.0
2409,6095600e80686f1c9e31095a,2021-03-30,Đống Đa,Phương Mai,6700.0,56.0
2410,6095600f80686f1c9e31095b,2021-03-30,Hoàng Mai,Vĩnh Hưng,1400.0,20.0
2411,6095600f80686f1c9e31095c,2021-03-30,Hà Đông,La Khê,2300.0,36.0
2412,6095601080686f1c9e31095d,2021-03-30,Hà Đông,La Khê,3800.0,46.0
2413,6095601080686f1c9e31095e,2021-03-30,Thanh Xuân,Hạ Đình,5900.0,70.0
2414,6095601180686f1c9e31095f,2021-03-30,Ba Đình,Đội Cấn,11600.0,100.0
2415,6095601180686f1c9e310960,2021-03-30,Hà Đông,Vạn Phúc,4250.0,40.0
2416,6095601280686f1c9e310961,2021-03-30,Tây Hồ,Thụy Khuê,2850.0,28.0
2417,6095601380686f1c9e310962,2021-03-30,Đống Đa,Ô Chợ Dừa,15800.0,102.0
2418,6095601380686f1c9e310963,2021-03-30,Long Biên,Thạch Bàn,2900.0,48.0
2419,6095601480686f1c9e310964,2021-03-30,Ba Đình,Ngọc Hà,16000.0,70.0
2420,6095601480686f1c9e310965,2021-03-30,Hà Đông,Vạn Phúc,3400.0,47.0
2421,6095601580686f1c9e310966,2021-03-30,Hà Đông,Vạn Phúc,4400.0,40.0
2422,6095601580686f1c9e310967,2021-03-30,Cầu Giấy,Yên Hòa,10900.0,46.0
2423,6095601680686f1c9e310968,2021-03-30,Nam Từ Liêm,Mỹ Đình,17900.0,113.0
2424,6095601780686f1c9e310969,2021-03-30,Đống Đa,Láng Hạ,9500.0,62.0
2425,6095601780686f1c9e31096a,2021-03-30,Ba Đình,Đội Cấn,10000.0,60.0
2426,6095601880686f1c9e31096b,2021-03-30,Thanh Xuân,Khương Đình,3650.0,60.0
2427,6095601880686f1c9e31096c,2021-03-30,Hà Đông,Vạn Phúc,4800.0,44.0
2428,6095601980686f1c9e31096d,2021-03-30,Cầu Giấy,Trung Hòa,9800.0,50.0
2429,6095601980686f1c9e31096e,2021-03-30,Ba Đình,Ngọc Khánh,19200.0,70.0
2430,6095601a80686f1c9e31096f,2021-03-30,Đống Đa,Ngã Tư Sở,8500.0,62.0
2431,6095601b80686f1c9e310970,2021-03-30,Tây Hồ,Bưởi,11000.0,55.0
2432,6095601b80686f1c9e310971,2021-03-30,Tây Hồ,Thụy Khuê,9500.0,40.0
2433,6095601c80686f1c9e310972,2021-03-30,Đống Đa,Ô Chợ Dừa,15000.0,65.0
2434,6095601c80686f1c9e310973,2021-03-30,Thanh Xuân,Khương Mai,9000.0,46.0
2435,6095601d80686f1c9e310974,2021-03-30,Sóc Sơn,Tiên Dược,4450.0,79.0
2436,6095601d80686f1c9e310975,2021-03-30,Cầu Giấy,Quan Hoa,28000.0,110.0
2437,6095601e80686f1c9e310976,2021-03-30,Hà Đông,Vạn Phúc,2700.0,26.0
2438,6095601f80686f1c9e310977,2021-03-30,Đống Đa,Ô Chợ Dừa,39900.0,420.0
2439,6095601f80686f1c9e310978,2021-03-30,Thanh Xuân,Khương Trung,11000.0,40.0
2440,6095602080686f1c9e310979,2021-03-30,Cầu Giấy,Trung Hòa,9500.0,60.0
2441,6095602080686f1c9e31097a,2021-03-30,Ba Đình,Ngọc Hà,2300.0,20.0
2442,6095602180686f1c9e31097b,2021-03-30,Thanh Xuân,Nhân Chính,20500.0,100.0
2443,6095602180686f1c9e31097c,2021-03-30,Hai Bà Trưng,Đồng Tâm,1300.0,42.0
2444,6095602280686f1c9e31097d,2021-03-30,Hà Đông,Phúc La,5350.0,59.0
2445,6095602280686f1c9e31097e,2021-03-30,Hà Đông,Văn Quán,5900.0,60.0
2446,6095602380686f1c9e31097f,2021-03-30,Thanh Xuân,Hạ Đình,3700.0,45.0
2447,6095602480686f1c9e310980,2021-03-30,Long Biên,Cự Khối,2680.0,38.0
2448,6095602480686f1c9e310981,2021-03-30,Hà Đông,Hà Cầu,2450.0,35.0
2449,6095602580686f1c9e310982,2021-03-30,Hà Đông,Vạn Phúc,2900.0,34.0
2450,6095602580686f1c9e310983,2021-03-30,Cầu Giấy,Trung Hòa,13500.0,54.0
2451,6095602680686f1c9e310984,2021-03-30,Hai Bà Trưng,Thanh Lương,10800.0,90.0
